5044 UnitedStates       2017 PG-13 95  
2386 UnitedStates       2009 R     133 
1083 France             2019 TV-MA 97  
4084 Turkey             2019 TV-MA 110 
2736 UnitedStates       2006 TV-MA 90  
8902 China              2017 TV-MA 120 
4693 India              2015 TV-14 155 
3586 Canada             2016 TV-PG 91  
9017 Canada             2017 TV-PG 90  
2679 Canada             2017 TV-PG 90  
8950 India              2018 TV-14 129 
2822 France             2018 TV-MA 103 
5335 Brazil             2012 TV-MA 103 
1343 UnitedStates       2017 TV-Y7 14  
7814 India              2016 TV-MA 95  
4670 Indonesia          2018 TV-MA 103 
4436 Netherlands        2016 TV-G  73  
8819 India              2020 TV-MA 94  
4467 India              2018 TV-14 95  
 244 Bulgaria           2017 R     94  
 935 UnitedStates       2020 TV-MA 97  
6488 UnitedStates       2018 TV-MA 98  
6908 UnitedStates       2012 PG-13 98  
5594 UnitedStates       2010 PG-13 119 
 938 UnitedStates       2017 TV-MA 76  
 222 France             2017 TV-MA 104 
5255 SouthKorea         2018 TV-MA 148 
6178 UnitedStates       2019 TV-MA 78  
  57 UnitedStates       2017 TV-MA 102 
2589 UnitedStates       2017 TV-MA 94  
6189 UnitedStates       2016 TV-MA 98  
2213 UnitedStates       1960 TV-14 108 
4281 Philippines        2018 TV-MA 128 
5638 Philippines        2012 TV-MA 110 
3992 France             2015 R     122 
5189 Kuwait             1981 TV-14 177 
6724 Turkey             2017 TV-MA 104 
7662 India              2019 TV-14 135 
2383 India              2008 TV-14 127 
8756 UnitedStates       2016 R     98  
5475 Norway             2020 TV-MA 87  
9798 Indonesia          2014 TV-14 151 
8826 Argentina          2016 TV-MA 78  
3113 Egypt              1958 TV-14 73  
5258 UnitedKingdom      2018 TV-MA 125 
5048 India              2015 TV-14 126 
4141 UnitedKingdom      2018 TV-MA 101 
2602 UnitedStates       2019 TV-MA 93  
 106 UnitedStates       2018 TV-MA 95  
1849 Spain              2018 TV-14 105 
2759 UnitedStates       2016 TV-MA 104 
2389 UnitedStates       2014 R     117 
9624 UnitedStates       1998 PG-13 101 
3545 Philippines        2017 TV-14 120 
9711 Egypt              2007 TV-MA 114 
6503 UnitedStates       2018 TV-14 93  
2568 India              2017 TV-MA 104 
7245 UnitedStates       1992 R     99  
1225 UnitedStates       2020 G     9   
7137 France             2019 TV-14 103 
7950 India              2017 TV-PG 126 
1422 UnitedStates       2020 TV-Y7 81  
8961 UnitedStates       2020 TV-Y7 46  
4981 France             2017 TV-MA 104 
5486 Ireland            2016 TV-MA 92  
9820 India              2018 TV-14 142 
2953 Philippines        2008 TV-14 131 
4845 India              2020 TV-14 113 
1771 UnitedStates       2019 TV-14 83  
8595 Mexico             2016 TV-MA 67  
9981 Mexico             2018 TV-MA 63  
2688 Canada             2020 TV-Y7 82  
9374 UnitedKingdom      2015 R     119 
9745 UnitedStates       1976 R     98  
9807 UnitedStates       2016 TV-MA 98  
9361 UnitedStates       2009 PG-13 85  
4929 Turkey             2015 TV-14 97  
5593 UnitedStates       2012 R     84  
8980 France             2016 TV-14 82  
3424 UnitedStates       2009 R     111 
1246 UnitedKingdom      2006 PG-13 145 
5100 HongKong           1992 TV-MA 125 
4770 HongKong           1992 TV-MA 108 
8739 UnitedStates       2017 TV-14 81  
2430 UnitedStates       1958 NR    108 
 753 UnitedStates       2002 PG-13 141 
 914 SouthAfrica        2018 TV-MA 117 
7321 UnitedStates       2016 TV-MA 96  
6000 UnitedStates       2010 PG    82  
3169 Canada             2018 TV-PG 75  
 268 Norway             2016 TV-MA 77  
1672 UnitedStates       2016 TV-MA 60  
 597 India              2012 TV-PG 156 
8772 Indonesia          2018 TV-G  110 
2775 UnitedStates       2000 PG-13 116 
7269 Belgium            2016 R     114 
2956 India              1996 TV-14 148 
5305 India              2014 TV-PG 126 
9605 India              1976 TV-PG 135 
1222 India              2014 TV-14 110 
1891 India              2000 TV-14 132 
9507 Pakistan           2017 TV-14 118 
7694 India              2020 TV-MA 112 
9690 India              1992 TV-14 164 
3046 Germany            2010 TV-G  87  
3122 UnitedStates       2018 PG    95  
4377 Indonesia          2016 TV-14 86  
1765 UnitedStates       2017 PG-13 106 
8428 SouthAfrica        2015 R     121 
8460 UnitedStates       2000 PG-13 98  
8383 UnitedStates       2003 PG-13 106 
7663 UnitedStates       1973 G     94  
2964 Canada             2021 TV-Y7 85  
 190 India              2013 TV-14 121 
2334 India              2013 TV-PG 121 
8328 UnitedStates       1997 R     113 
5796 UnitedStates       2017 TV-PG 89  
6139 HongKong           2017 TV-MA 129 
 630 UnitedStates       2016 TV-PG 99  
2787 Brazil             2015 TV-MA 105 
5831 India              2015 TV-14 116 
9092 UnitedStates       2014 R     115 
6457 UnitedStates       2014 TV-MA 71  
1151 UnitedStates       2014 TV-MA 75  
3630 India              2013 TV-14 135 
3540 UnitedStates       2012 R     88  
8309 India              2012 TV-Y7 87  
2592 India              2019 TV-Y7 112 
3897 India              2017 TV-14 113 
5315 UnitedStates       2005 G     82  
2096 Nigeria            2018 TV-MA 98  
 384 UnitedStates       1988 R     87  
1051 Japan              2019 TV-PG 112 
1899 India              2011 TV-PG 127 
 482 China              2017 TV-MA 111 
4401 India              2020 TV-14 92  
7944 UnitedStates       2012 NR    105 
1309 UnitedKingdom      1968 G     146 
9564 UnitedStates       2009 R     96  
4606 UnitedStates       2017 TV-MA 90  
6649 India              2020 TV-14 114 
4727 India              2019 TV-MA 101 
3719 UnitedStates       2017 TV-MA 80  
6236 UnitedStates       2015 TV-MA 84  
8984 UnitedStates       2017 TV-MA 66  
1870 UnitedStates       2020 TV-MA 55  
7361 UnitedStates       2018 TV-MA 65  
5505 UnitedStates       2015 TV-MA 92  
8361 UnitedStates       2014 PG    99  
6882 UnitedStates       2017 TV-MA 59  
6867 UnitedKingdom      2016 R     119 
1919 UnitedStates       2019 TV-PG 87  
3395 Germany            2020 TV-MA 106 
 693 Canada             2012 TV-PG 87  
3653 UnitedStates       2017 TV-PG 112 
8089 UnitedStates       2017 TV-G  105 
2622 UnitedKingdom      2018 TV-MA 101 
7692 Canada             2017 PG    86  
3357 Canada             2018 TV-PG 86  
8707 Canada             2018 TV-PG 91  
3107 UnitedStates       2004 PG    99  
8952 UnitedStates       2018 PG    104 
5292 UnitedStates       2016 TV-MA 86  
9133 Argentina          2006 R     104 
 266 India              2006 TV-PG 158 
6399 Pakistan           2017 TV-14 118 
6436 India              1975 TV-PG 127 
 811 India              2017 TV-14 130 
3005 Turkey             2011 TV-14 115 
3470 UnitedStates       2015 TV-MA 86  
5047 UnitedStates       2020 TV-MA 87  
9483 UnitedStates       2009 PG-13 109 
5111 Nigeria            2020 TV-MA 151 
5249 Taiwan             2018 TV-MA 106 
7932 Brazil             2002 R     130 
2515 UnitedStates       2018 TV-MA 77  
6455 UnitedKingdom      2016 TV-MA 110 
8978 Turkey             2016 TV-MA 102 
8993 UnitedStates       2019 TV-MA 88  
 171 UnitedStates       2010 PG-13 106 
9516 UnitedStates       1993 TV-PG 91  
4111 India              2020 TV-14 98  
9587 UnitedStates       1973 PG    89  
1578 UnitedStates       2006 PG-13 108 
6119 UnitedStates       2017 TV-MA 104 
 598 UnitedStates       2017 TV-MA 124 
5191 UnitedKingdom      2019 TV-MA 95  
8334 France             2018 TV-MA 112 
9727 UnitedKingdom      2013 R     96  
6233 Germany            2012 R     172 
5489 France             2014 R     124 
9074 UnitedStates       2009 PG    90  
4240 UnitedStates       2013 PG    95  
1703 UnitedStates       2008 PG-13 85  
6814 Mexico             2018 TV-MA 51  
8059 UnitedStates       2005 PG-13 137 
8290 Mexico             2018 TV-MA 57  
9282 Canada             2019 TV-MA 98  
3213 UnitedStates       2007 PG-13 91  
9593 UnitedStates       2020 TV-MA 88  
9285 Italy              2017 TV-PG 69  
2634 India              2017 TV-PG 120 
7723 UnitedStates       2017 TV-14 98  
4300 Nigeria            2019 TV-14 98  
5425 SouthAfrica        2013 TV-MA 73  
8283 UnitedStates       2016 TV-MA 62  
6949 UnitedStates       2015 TV-MA 56  
1823 India              2016 TV-14 118 
9504 Germany            2015 R     110 
 142 India              2008 TV-14 114 
5855 Canada             2016 R     112 
5763 UnitedStates       2018 TV-14 105 
5032 UnitedStates       2017 TV-PG 92  
1090 Mexico             2019 TV-14 117 
6669 India              2002 TV-MA 137 
 282 UnitedKingdom      2016 TV-MA 84  
2161 CzechRepublic      2016 TV-MA 52  
6929 UnitedStates       2013 R     96  
 107 Vietnam            2014 TV-MA 112 
 934 Ireland            2017 R     90  
8400 Turkey             2014 TV-MA 106 
1164 Turkey             2014 TV-MA 106 
6156 India              2008 TV-14 116 
 240 Zimbabwe           2017 TV-G  100 
9041 Canada             2017 PG    96  
 759 UnitedStates       2015 R     88  
2884 UnitedStates       2020 PG-13 8   
1623 Netherlands        2015 TV-MA 12  
9234 Canada             2018 TV-14 88  
6826 UnitedStates       2017 TV-MA 91  
 214 Nigeria            2016 TV-14 103 
1535 UnitedStates       2016 TV-G  75  
6066 UnitedStates       2014 TV-PG 90  
2849 UnitedStates       2021 TV-MA 90  
6240 UnitedStates       2018 TV-MA 97  
7075 UnitedStates       2017 TV-MA 67  
7358 UnitedStates       2004 R     112 
4794 Indonesia          2020 TV-PG 102 
1128 Philippines        2015 TV-14 114 
4116 Nigeria            2018 TV-MA 107 
 336 India              2016 TV-MA 110 
6061 UnitedStates       2014 R     78  
3634 UnitedStates       2017 TV-MA 80  
5995 UnitedStates       2017 TV-MA 67  
6176 UnitedStates       2016 TV-14 40  
9458 Malaysia           2018 TV-14 81  
9702 Taiwan             2000 PG-13 120 
6513 China              2016 PG-13 101 
 576 UnitedStates       2017 TV-14 114 
2349 Philippines        2019 TV-MA 95  
7539 UnitedStates       2014 R     93  
2015 UnitedStates       2013 R     82  
3087 France             2020 TV-MA 96  
  91 UnitedStates       2014 TV-MA 59  
9879 UnitedStates       2018 TV-MA 58  
3010 UnitedStates       2020 R     156 
1609 Australia          2005 TV-PG 82  
2256 India              2015 TV-14 118 
5295 Turkey             2014 TV-MA 133 
5330 Turkey             2015 TV-MA 153 
8561 Turkey             2013 TV-MA 135 
3814 UnitedStates       1989 PG    117 
8387 Mexico             2020 TV-14 103 
3749 UnitedStates       2019 TV-MA 82  
7878 Argentina          2015 NR    115 
4799 India              2017 TV-14 151 
2002 UnitedStates       2013 R     117 
4368 UnitedStates       2016 TV-MA 64  
6111 Germany            2017 TV-PG 100 
1589 UnitedStates       2020 TV-G  81  
3969 Germany            2016 TV-MA 70  
8760 UnitedStates       2019 TV-PG 52  
3393 UnitedStates       2020 TV-14 97  
7647 Mexico             2019 TV-MA 55  
6369 Mexico             2017 TV-MA 78  
 713 UnitedStates       2015 TV-MA 103 
9083 UnitedStates       1997 PG-13 108 
9925 Indonesia          2017 TV-MA 75  
4392 France             2018 TV-MA 113 
8559 UnitedStates       2018 TV-MA 98  
 301 Ireland            2015 TV-PG 100 
8245 India              2016 TV-MA 91  
2920 UnitedKingdom      2016 R     93  
5900 Mexico             2020 TV-MA 81  
3623 UnitedStates       2019 TV-MA 90  
8836 UnitedStates       2015 R     113 
4709 UnitedStates       2013 PG-13 97  
6919 Egypt              1956 TV-14 104 
4625 India              2003 TV-MA 116 
 345 India              2016 TV-14 121 
3899 UnitedKingdom      1991 NR    112 
7458 UnitedStates       2019 TV-MA 66  
 813 UnitedStates       2020 TV-MA 85  
4515 UnitedStates       2020 PG    84  
7953 Sweden             2020 TV-MA 77  
 983 UnitedKingdom      2016 TV-MA 97  
1881 UnitedStates       2016 TV-MA 73  
6712 Bulgaria           2018 R     91  
3202 UnitedStates       2017 TV-MA 76  
4730 Netherlands        2018 TV-PG 81  
9319 UnitedStates       2015 R     110 
3511 UnitedKingdom      2018 TV-MA 90  
5416 Philippines        2019 TV-MA 94  
9568 UnitedStates       2019 TV-14 78  
1204 India              2006 TV-14 97  
3229 UnitedStates       2018 TV-14 86  
9407 UnitedStates       2019 TV-PG 86  
8821 UnitedStates       2016 PG-13 94  
2135 India              2016 TV-14 83  
1098 UnitedStates       2012 TV-Y7-FV 43  
2171 Taiwan             2018 TV-MA 100 
8280 Canada             2011 TV-PG 92  
3013 India              2016 TV-14 149 
3882 UnitedStates       2010 R     93  
3057 Colombia           2020 TV-14 91  
4015 UnitedStates       2017 R     88  
5496 UnitedStates       2017 TV-MA 100 
5985 UnitedStates       2020 R     94  
5607 UnitedStates       2017 R     111 
3658 UnitedStates       2020 TV-MA 71  
8967 UnitedKingdom      2017 TV-MA 53  
7315 Turkey             2016 TV-14 101 
5938 India              2014 TV-14 146 
7865 Spain              2017 PG    93  
5215 India              2013 TV-14 107 
4205 India              2002 TV-MA 156 
 454 UnitedStates       2017 TV-MA 82  
3412 UnitedStates       2008 R     137 
3680 UnitedStates       2016 TV-14 79  
 545 UnitedStates       2017 TV-14 92  
7818 India              2009 TV-14 128 
6068 India              2011 TV-MA 101 
 642 Turkey             2014 TV-14 102 
5415 Turkey             2018 TV-PG 102 
7614 UnitedStates       2018 R     96  
8731 UnitedStates       2015 TV-MA 62  
 823 UnitedStates       2018 TV-MA 56  
3389 Denmark            2014 NR    99  
1513 UnitedStates       2015 R     83  
5998 UnitedStates       2018 R     140 
7743 UnitedStates       2019 TV-MA 70  
9738 UnitedStates       2017 TV-MA 66  
6527 UnitedKingdom      2018 TV-MA 74  
6169 UnitedKingdom      2018 TV-MA 69  
9586 Argentina          2017 TV-MA 94  
1576 UnitedStates       2017 TV-MA 76  
2307 UnitedStates       2020 TV-MA 107 
2405 Spain              2019 TV-MA 79  
6374 France             1997 TV-14 136 
5279 Egypt              2017 TV-14 99  
 234 UnitedKingdom      2016 R     97  
8916 UnitedStates       2016 TV-MA 88  
4955 India              2009 TV-MA 137 
5595 Canada             2017 TV-MA 94  
4701 India              2004 TV-PG 123 
4786 India              2007 TV-14 128 
2311 UnitedKingdom      2007 TV-14 157 
5887 India              2015 TV-PG 114 
6895 India              2015 TV-PG 127 
8430 India              2017 TV-G  127 
8542 India              2010 TV-MA 102 
4913 UnitedKingdom      2017 TV-PG 93  
 241 UnitedKingdom      2017 TV-PG 113 
9503 France             2015 NR    96  
4784 UnitedStates       2020 PG-13 90  
1662 UnitedKingdom      2002 PG-13 133 
1834 SouthAfrica        2015 TV-MA 90  
5429 Germany            2016 TV-MA 69  
7577 India              1990 TV-14 165 
6476 India              2001 TV-14 185 
5027 India              2015 TV-MA 174 
4803 India              2002 TV-14 176 
 773 India              1998 TV-14 166 
1524 Indonesia          2018 TV-14 109 
8074 Indonesia          2019 TV-14 118 
7690 India              2015 TV-PG 154 
3504 UnitedStates       2010 PG-13 115 
5961 HongKong           1985 TV-14 90  
4311 UnitedStates       2020 TV-MA 108 
1108 India              1982 TV-14 134 
8909 Kenya              2018 TV-MA 107 
2620 UnitedStates       2017 TV-MA 111 
8284 SouthAfrica        2009 R     112 
4100 France             2016 TV-MA 107 
3344 France             2020 TV-MA 91  
5860 India              2010 TV-PG 106 
3745 India              2009 TV-MA 121 
6910 UnitedStates       1965 PG-13 200 
9324 UnitedStates       2016 TV-MA 93  
6482 UnitedStates       2019 R     118 
8092 UnitedKingdom      2019 TV-14 90  
4549 UnitedStates       2020 TV-PG 99  
7811 UnitedStates       2014 PG    107 
7835 Denmark            2019 R     89  
2861 India              2011 TV-14 148 
4805 UnitedStates       2015 TV-14 83  
7149 UnitedStates       2015 PG-13 96  
3409 UnitedStates       2010 R     99  
 311 France             2015 TV-MA 95  
 339 France             2016 TV-MA 88  
1702 France             2017 TV-14 94  
 818 HongKong           2011 TV-PG 115 
5170 HongKong           2014 TV-14 113 
8626 UnitedKingdom      2016 R     93  
9460 UnitedKingdom      2016 TV-MA 93  
4975 UnitedStates       2016 R     92  
6979 Spain              2020 TV-MA 98  
 368 UnitedStates       2012 TV-MA 65  
6285 UnitedKingdom      2005 R     105 
3597 India              2020 TV-14 114 
9110 India              2019 TV-14 134 
4462 India              2008 TV-14 142 
 733 Brazil             2020 TV-G  105 
4391 UnitedStates       1999 R     105 
5450 China              2020 TV-14 110 
1123 HongKong           1989 TV-14 94  
8763 UnitedStates       2008 PG-13 104 
3948 Russia             2018 PG-13 126 
2338 UnitedStates       2017 TV-PG 94  
1863 UnitedStates       2003 PG    82  
1149 France             2018 PG    86  
5590 UnitedStates       2012 PG    86  
 480 Japan              2019 TV-PG 103 
5622 HongKong           2006 TV-14 94  
8983 UnitedStates       1996 PG-13 103 
1238 UnitedStates       2015 PG-13 97  
2878 UnitedStates       2000 PG    84  
5892 UnitedStates       2017 PG-13 98  
7658 UnitedStates       2020 PG-13 97  
3155 UnitedStates       2014 TV-PG 27  
 679 UnitedStates       2020 TV-Y  46  
3117 UnitedStates       2020 TV-Y  46  
5950 UnitedStates       2020 TV-Y  46  
3619 UnitedStates       2017 TV-G  42  
4755 UnitedStates       2015 TV-MA 109 
7952 UnitedStates       2017 TV-Y  46  
5693 Germany            2017 TV-PG 89  
  16 HongKong           2016 TV-MA 92  
5482 India              2019 TV-14 119 
5114 UnitedStates       2019 R     97  
 661 Chile              2018 TV-MA 100 
4369 Japan              2018 TV-PG 102 
9132 UnitedStates       2018 TV-MA 94  
2762 China              2018 PG    92  
7400 UnitedStates       2018 TV-MA 97  
2531 Turkey             2013 TV-PG 102 
7222 Turkey             2015 TV-MA 107 
5299 Pakistan           2014 TV-14 93  
2036 India              2003 TV-14 162 
8014 UnitedStates       2003 PG-13 85  
3612 UnitedStates       2018 PG-13 110 
9921 India              1998 TV-14 165 
5265 Spain              2018 TV-MA 88  
2771 UnitedKingdom      2016 TV-14 52  
8795 UnitedStates       2014 TV-MA 90  
 885 France             2020 TV-MA 81  
5959 UnitedKingdom      2019 R     107 
2935 UnitedStates       2015 PG    106 
8508 UnitedStates       2010 PG-13 92  
8491 UnitedStates       2010 PG-13 140 
2429 India              2018 TV-14 127 
6984 UnitedStates       2019 PG-13 82  
1528 UnitedKingdom      2015 TV-MA 98  
6321 UnitedStates       1983 TV-MA 69  
6007 UnitedStates       2018 TV-MA 92  
8357 UnitedStates       1998 TV-MA 103 
 498 Brazil             2017 TV-MA 80  
4323 Italy              2019 TV-MA 65  
2516 India              2018 TV-14 133 
1645 India              2018 TV-14 153 
9704 Philippines        2019 TV-14 100 
8940 UnitedKingdom      2014 PG-13 109 
2332 Iceland            2017 TV-MA 106 
3976 Indonesia          2019 TV-14 102 
1596 Egypt              2006 TV-PG 105 
2642 India              2009 TV-PG 120 
9851 India              2004 TV-MA 134 
9730 India              1983 TV-14 151 
1956 India              2019 TV-14 120 
3290 India              2012 TV-14 106 
5551 Turkey             2016 TV-PG 109 
3917 UnitedStates       2017 TV-MA 89  
 481 UnitedStates       2019 TV-MA 123 
6863 Spain              2018 TV-MA 85  
4331 Spain              2017 TV-14 106 
8348 Argentina          2018 TV-14 73  
1140 Colombia           2019 TV-14 74  
4226 UnitedStates       2012 R     105 
9784 Egypt              2018 TV-14 94  
 902 India              1971 TV-14 143 
3366 Brazil             2012 TV-14 81  
2003 Netherlands        2006 TV-MA 196 
2554 Nigeria            2019 TV-MA 84  
8093 UnitedStates       2020 TV-Y  28  
8872 UnitedStates       2020 TV-Y  27  
7711 UnitedStates       2019 TV-MA 98  
7456 Spain              2019 TV-MA 119 
 722 UnitedKingdom      2016 TV-G  90  
6738 UnitedStates       2019 R     109 
5112 France             2014 TV-14 93  
2045 Canada             2018 PG    90  
7871 UnitedKingdom      2015 TV-PG 102 
 344 UnitedStates       2016 TV-MA 82  
4421 India              2008 TV-14 128 
8138 Brazil             2020 TV-MA 90  
9395 Indonesia          2016 TV-PG 74  
 579 Australia          2016 TV-MA 94  
1822 Canada             2014 TV-14 87  
9602 India              2002 TV-14 151 
7351 UnitedStates       2018 TV-PG 40  
7130 Canada             2013 R     91  
5917 Germany            2018 TV-MA 66  
5219 UnitedStates       2016 TV-14 93  
9188 UnitedKingdom      2020 PG-13 124 
9778 Canada             2018 TV-MA 85  
9924 UnitedStates       2019 TV-MA 59  
 685 HongKong           1973 R     103 
5975 France             2016 PG-13 105 
  27 UnitedStates       2002 R     107 
5578 Spain              2018 TV-MA 99  
8670 UnitedStates       2017 TV-Y  69  
1475 Poland             1990 TV-MA 88  
7474 Egypt              2009 TV-14 120 
4556 Argentina          1985 NR    95  
6271 Mexico             2016 TV-14 100 
6141 India              2018 TV-14 91  
9102 Italy              2018 R     110 
5857 Japan              1998 TV-MA 69  
1684 Spain              2017 TV-MA 91  
2548 UnitedKingdom      2019 TV-MA 96  
6431 Spain              2010 TV-MA 103 
4943 India              2018 TV-PG 102 
8099 UnitedKingdom      1997 R     96  
8823 UnitedStates       2019 TV-MA 98  
 819 Spain              2019 R     133 
1189 Philippines        2015 TV-14 124 
8212 Philippines        2016 TV-MA 127 
2524 UnitedStates       2001 PG-13 102 
8815 India              2019 TV-14 134 
7993 UnitedKingdom      2015 R     108 
3656 UnitedStates       1996 R     133 
 854 Philippines        2018 TV-MA 103 
5037 Norway             2013 TV-MA 58  
1465 UnitedStates       2012 NR    79  
 599 UnitedStates       2001 R     101 
4679 Germany            2017 TV-PG 96  
5781 Japan              2014 TV-MA 103 
2598 UnitedStates       2019 TV-14 81  
4640 UnitedStates       2018 TV-MA 95  
1360 UnitedStates       2020 R     117 
5287 UnitedStates       2019 R     110 
1514 UnitedStates       2016 TV-PG 25  
5888 Turkey             2010 TV-MA 99  
7471 Turkey             2011 TV-PG 106 
6628 Turkey             2014 TV-PG 103 
5639 UnitedStates       2017 TV-MA 92  
7754 UnitedStates       2018 TV-PG 90  
7780 Chile              2017 TV-MA 60  
2857 UnitedStates       2017 TV-MA 89  
6986 France             2019 TV-MA 54  
8020 UnitedStates       2019 PG    106 
5436 Singapore          2018 TV-MA 61  
5704 India              2011 TV-14 150 
 624 UnitedStates       2019 TV-14 80  
6803 UnitedStates       1998 R     124 
4408 UnitedStates       2019 TV-PG 98  
3809 UnitedStates       2018 TV-MA 92  
3085 India              2015 TV-14 29  
3650 UnitedArabEmirates 2018 TV-G  109 
 677 UnitedStates       2019 TV-14 91  
 728 Poland             2017 TV-MA 33  
1815 India              2014 NR    102 
4375 Philippines        2018 TV-PG 114 
1305 Australia          2015 TV-14 146 
9359 Egypt              2017 TV-MA 94  
9789 India              2008 TV-MA 158 
6574 UnitedStates       2020 TV-MA 61  
1932 UnitedStates       2020 TV-14 90  
4860 Japan              2016 TV-14 72  
3673 UnitedStates       2020 R     100 
6896 India              2012 TV-14 97  
4536 UnitedStates       1998 R     118 
7015 Canada             2020 TV-Y7 92  
6671 UnitedStates       2017 TV-MA 70  
 314 UnitedStates       2020 TV-G  110 
 700 UnitedStates       2012 TV-MA 58  
8685 Brazil             2017 TV-MA 91  
5431 Germany            2020 TV-MA 60  
8969 UnitedStates       2018 TV-MA 86  
8077 Colombia           2018 TV-MA 91  
8449 Argentina          2018 TV-MA 63  
1694 UnitedStates       1986 PG-13 103 
3133 India              2004 TV-14 117 
 413 UnitedStates       1971 G     181 
9245 Poland             2020 TV-MA 118 
 892 Nigeria            2015 NR    101 
8345 UnitedKingdom      2008 TV-Y7 29  
7968 UnitedStates       2000 R     98  
7348 UnitedStates       2003 R     90  
2355 UnitedStates       2006 R     93  
4405 Philippines        2017 TV-14 125 
2328 Philippines        2020 TV-PG 106 
7697 Italy              2016 TV-14 114 
9070 UnitedStates       2019 TV-MA 40  
6692 India              2012 TV-14 83  
7147 India              2013 TV-MA 99  
7264 UnitedStates       2018 TV-14 96  
5820 UnitedKingdom      2017 R     102 
4014 Netherlands        2018 TV-14 90  
4186 Philippines        2018 TV-MA 123 
7872 Cambodia           2017 TV-MA 137 
7702 UnitedKingdom      2016 TV-MA 90  
 109 UnitedKingdom      2019 PG-13 112 
 284 UnitedStates       2015 NR    61  
3499 Brazil             2018 TV-Y  78  
8842 India              2016 TV-14 124 
1351 UnitedArabEmirates 2019 TV-14 60  
1416 India              2000 TV-14 163 
3690 Canada             2008 PG-13 119 
6304 China              2018 TV-PG 74  
4146 UnitedStates       2018 TV-MA 83  
7592 HongKong           1978 TV-MA 88  
5567 UnitedArabEmirates 2017 TV-MA 86  
8265 Argentina          2017 TV-MA 66  
4370 UnitedStates       2010 R     134 
4710 UnitedStates       2015 TV-PG 92  
8297 Mexico             2012 R     145 
6696 UnitedStates       2015 TV-MA 105 
5452 UnitedKingdom      2019 TV-MA 95  
9459 UnitedStates       2018 TV-MA 93  
4056 Philippines        2018 TV-14 93  
7893 UnitedStates       1977 G     84  
2544 Canada             2016 TV-14 112 
5507 Spain              2017 TV-MA 93  
5374 UnitedKingdom      2017 TV-14 81  
7042 UnitedStates       1956 G     98  
7428 India              2016 TV-14 123 
9270 Brazil             2018 TV-MA 74  
5097 UnitedKingdom      2016 TV-MA 87  
5433 Italy              2018 TV-MA 105 
2866 SouthKorea         2017 TV-MA 109 
9920 UnitedStates       2011 PG    96  
 616 UnitedStates       2020 TV-MA 61  
9629 Germany            2008 PG-13 88  
2296 Philippines        2013 TV-14 125 
8028 UnitedKingdom      1994 R     118 
5435 UnitedStates       2007 R     113 
4971 UnitedStates       2019 TV-MA 100 
 967 UnitedStates       2016 TV-MA 79  
3002 Italy              2019 TV-MA 61  
7239 Mexico             2019 TV-MA 54  
2159 Mexico             2018 TV-MA 66  
4984 UnitedStates       2016 TV-MA 87  
9490 UnitedStates       2019 TV-14 32  
4777 UnitedStates       2017 TV-MA 85  
5284 UnitedStates       2018 TV-MA 91  
3820 UnitedStates       2018 R     105 
1900 UnitedStates       2007 PG    115 
5124 UnitedKingdom      2016 R     91  
8676 UnitedStates       2016 R     139 
8627 UnitedStates       1993 PG    112 
3802 UnitedArabEmirates 2018 TV-PG 99  
7047 UnitedStates       2015 R     103 
9026 Egypt              2016 TV-MA 116 
2781 UnitedStates       2015 TV-MA 72  
1683 SouthAfrica        2015 TV-PG 86  
3244 UnitedStates       2019 TV-PG 104 
 876 UnitedStates       2009 R     97  
3321 India              1980 TV-14 161 
 239 UnitedArabEmirates 2014 TV-MA 104 
8151 Egypt              2017 TV-14 93  
 851 France             2010 R     93  
9151 UnitedStates       2018 TV-MA 106 
9139 UnitedKingdom      2011 TV-PG 47  
9064 UnitedKingdom      2011 TV-PG 52  
6435 UnitedStates       2008 R     97  
 707 UnitedStates       2013 R     85  
4587 India              2013 TV-14 135 
6366 India              2020 TV-Y7 75  
8232 UnitedStates       2019 TV-PG 110 
2118 Canada             2015 TV-PG 88  
2930 UnitedStates       2020 TV-Y  91  
2487 Japan              2017 TV-PG 134 
  70 UnitedStates       2017 R     82  
6411 France             2018 TV-14 87  
8395 UnitedStates       2016 TV-MA 106 
4829 Canada             2020 TV-MA 109 
8647 Vietnam            2019 TV-MA 97  
3620 UnitedStates       2019 TV-MA 98  
5404 UnitedStates       2009 PG    88  
6487 Turkey             2004 TV-MA 123 
6113 India              2015 TV-14 128 
8593 Brazil             2017 TV-MA 132 
1700 France             2017 TV-MA 57  
7246 UnitedStates       2017 TV-MA 101 
8314 Russia             2013 TV-14 108 
8568 Indonesia          2017 TV-PG 111 
4696 India              2011 TV-14 135 
 537 Egypt              2012 TV-14 96  
 274 India              2019 TV-MA 98  
2163 France             2016 TV-MA 86  
4930 India              2003 TV-MA 148 
7605 UnitedStates       2002 R     167 
  78 Japan              2016 TV-MA 96  
 915 India              2018 TV-MA 109 
4585 Kenya              2014 TV-14 70  
3063 UnitedStates       2007 TV-Y  78  
6221 UnitedStates       2008 TV-Y7 79  
3059 SouthKorea         2009 G     78  
3618 UnitedStates       2016 TV-MA 62  
9019 Indonesia          2009 TV-PG 96  
3020 Indonesia          2011 TV-PG 95  
1315 Taiwan             2018 TV-MA 126 
 960 Nigeria            2015 TV-MA 97  
3025 Japan              2016 TV-MA 107 
3324 India              2016 TV-MA 118 
7641 India              2018 TV-PG 130 
